waktu,tag,lat,long,tag_tujuan,tujuan_terdekat,durasi_tempuh,durasi_tempuh_unit,jarak_tempuh,jarak_tempuh_unit,rute
2023-02-06_13-48,mengemudi,-6.121335150842015,106.88561023549418,hospital,"Tanjung Priok, VV9C+5HH, RT.5/RW.4, Sunter Agung, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 14350",11.0,min,2.9,km,Jl. Swasembada Barat XIV
2023-02-06_13-48,mengemudi,-6.121335150842015,106.88561023549418,hospital,"Tanjung Priok, VV9C+5HH, RT.5/RW.4, Sunter Agung, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 14350",11.0,min,2.9,km,Jl. Bakti
2023-02-06_13-48,mengemudi,-6.121335150842015,106.88561023549418,hospital,"Tanjung Priok, VV9C+5HH, RT.5/RW.4, Sunter Agung, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 14350",11.0,min,2.9,km,Jl. Budi Jaya
2023-02-06_13-48,mengemudi,-6.121335150842015,106.88561023549418,hospital,"Tanjung Priok, VV9C+5HH, RT.5/RW.4, Sunter Agung, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 14350",11.0,min,2.9,km,Jl. Papanggo Raya
2023-02-06_13-48,mengemudi,-6.121335150842015,106.88561023549418,hospital,"Tanjung Priok, VV9C+5HH, RT.5/RW.4, Sunter Agung, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 14350",11.0,min,2.9,km,Jl. Warakas VI
2023-02-06_13-48,mengemudi,-6.121335150842015,106.88561023549418,hospital,"Tanjung Priok, VV9C+5HH, RT.5/RW.4, Sunter Agung, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 14350",11.0,min,2.9,km,Jl. Bisma Utara
2023-02-06_13-48,mengemudi,-6.121335150842015,106.88561023549418,hospital,"Tanjung Priok, VV9C+5HH, RT.5/RW.4, Sunter Agung, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 14350",11.0,min,2.9,km,Jl. Bisma Raya
2023-02-06_13-48,mengemudi,-6.121335150842015,106.88561023549418,hospital,"Tanjung Priok, VV9C+5HH, RT.5/RW.4, Sunter Agung, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 14350",11.0,min,2.9,km,Jl. Nusantara Timur 10
2023-02-06_13-48,mengemudi,-6.201439746625465,106.76604490802326,hospital,"Siloam Hospitals Kebon Jeruk, Jl. Perjuangan No.8, RT.14/RW.10, Kebon Jeruk, Kebonjeruk, West Jakarta City, Jakarta 11530",9.0,min,2.6,km,Jl. Jeruk Permai 2
2023-02-06_13-48,mengemudi,-6.201439746625465,106.76604490802326,hospital,"Siloam Hospitals Kebon Jeruk, Jl. Perjuangan No.8, RT.14/RW.10, Kebon Jeruk, Kebonjeruk, West Jakarta City, Jakarta 11530",9.0,min,2.6,km,Jl. Dr.Kasih
2023-02-06_13-48,mengemudi,-6.201439746625465,106.76604490802326,hospital,"Siloam Hospitals Kebon Jeruk, Jl. Perjuangan No.8, RT.14/RW.10, Kebon Jeruk, Kebonjeruk, West Jakarta City, Jakarta 11530",9.0,min,2.6,km,Jl. E
2023-02-06_13-48,mengemudi,-6.201439746625465,106.76604490802326,hospital,"Siloam Hospitals Kebon Jeruk, Jl. Perjuangan No.8, RT.14/RW.10, Kebon Jeruk, Kebonjeruk, West Jakarta City, Jakarta 11530",9.0,min,2.6,km,Jl. Panjang Arteri Klp. Dua Raya
2023-02-06_13-48,mengemudi,-6.201439746625465,106.76604490802326,hospital,"Siloam Hospitals Kebon Jeruk, Jl. Perjuangan No.8, RT.14/RW.10, Kebon Jeruk, Kebonjeruk, West Jakarta City, Jakarta 11530",9.0,min,2.6,km,Jl. Panjang
2023-02-06_13-48,mengemudi,-6.201439746625465,106.76604490802326,hospital,"Siloam Hospitals Kebon Jeruk, Jl. Perjuangan No.8, RT.14/RW.10, Kebon Jeruk, Kebonjeruk, West Jakarta City, Jakarta 11530",9.0,min,2.6,km,Jl. Arjuna Sel.
2023-02-06_13-48,mengemudi,-6.201439746625465,106.76604490802326,hospital,"Siloam Hospitals Kebon Jeruk, Jl. Perjuangan No.8, RT.14/RW.10, Kebon Jeruk, Kebonjeruk, West Jakarta City, Jakarta 11530",9.0,min,2.6,km,Jl. Perjuangan
2023-02-06_13-49,mengemudi,-6.294342383039186,106.88593971889614,hospital,"Cipayung District General Hospital, Jl. Mini III Jl. Mini I No.4, RT.4/RW.3, Bambu Apus, Cipayung, East Jakarta City, Jakarta 13890",17.0,min,5.7,km,Jl. Pinang Ranti
2023-02-06_13-49,mengemudi,-6.294342383039186,106.88593971889614,hospital,"Cipayung District General Hospital, Jl. Mini III Jl. Mini I No.4, RT.4/RW.3, Bambu Apus, Cipayung, East Jakarta City, Jakarta 13890",17.0,min,5.7,km,Jl. Raya Pd. Gede
2023-02-06_13-49,mengemudi,-6.294342383039186,106.88593971889614,hospital,"Cipayung District General Hospital, Jl. Mini III Jl. Mini I No.4, RT.4/RW.3, Bambu Apus, Cipayung, East Jakarta City, Jakarta 13890",17.0,min,5.7,km,Jl. Puskesmas
2023-02-06_13-49,mengemudi,-6.294342383039186,106.88593971889614,hospital,"Cipayung District General Hospital, Jl. Mini III Jl. Mini I No.4, RT.4/RW.3, Bambu Apus, Cipayung, East Jakarta City, Jakarta 13890",17.0,min,5.7,km,Jl. Taman Mini I
2023-02-06_13-49,mengemudi,-6.294342383039186,106.88593971889614,hospital,"Cipayung District General Hospital, Jl. Mini III Jl. Mini I No.4, RT.4/RW.3, Bambu Apus, Cipayung, East Jakarta City, Jakarta 13890",17.0,min,5.7,km,Jl. Raya Mabes Hankam
2023-02-06_13-49,mengemudi,-6.294342383039186,106.88593971889614,hospital,"Cipayung District General Hospital, Jl. Mini III Jl. Mini I No.4, RT.4/RW.3, Bambu Apus, Cipayung, East Jakarta City, Jakarta 13890",17.0,min,5.7,km,Jl. Mini II
2023-02-06_13-49,mengemudi,-6.294342383039186,106.88593971889614,hospital,"Cipayung District General Hospital, Jl. Mini III Jl. Mini I No.4, RT.4/RW.3, Bambu Apus, Cipayung, East Jakarta City, Jakarta 13890",17.0,min,5.7,km,Jl. Bambu Apus Raya
2023-02-06_13-49,mengemudi,-6.294342383039186,106.88593971889614,hospital,"Cipayung District General Hospital, Jl. Mini III Jl. Mini I No.4, RT.4/RW.3, Bambu Apus, Cipayung, East Jakarta City, Jakarta 13890",17.0,min,5.7,km,Jl. Mpok Nori
2023-02-06_13-49,mengemudi,-6.294342383039186,106.88593971889614,hospital,"Cipayung District General Hospital, Jl. Mini III Jl. Mini I No.4, RT.4/RW.3, Bambu Apus, Cipayung, East Jakarta City, Jakarta 13890",17.0,min,5.7,km,Jl. Mini I
2023-02-06_13-49,mengemudi,-6.165146165117427,106.89344688334228,hospital,"RS EMC Pulomas, Jl. Pulo Mas Bar. VI No.20, RT.1/RW.11, Kayu Putih, Pulo Gadung, East Jakarta City, Jakarta 13210",14.0,min,4.4,km,Jl. Bgr. Boulevard
2023-02-06_13-49,mengemudi,-6.165146165117427,106.89344688334228,hospital,"RS EMC Pulomas, Jl. Pulo Mas Bar. VI No.20, RT.1/RW.11, Kayu Putih, Pulo Gadung, East Jakarta City, Jakarta 13210",14.0,min,4.4,km,Jl. Boulevard Bukit Gading Raya
2023-02-06_13-49,mengemudi,-6.165146165117427,106.89344688334228,hospital,"RS EMC Pulomas, Jl. Pulo Mas Bar. VI No.20, RT.1/RW.11, Kayu Putih, Pulo Gadung, East Jakarta City, Jakarta 13210",14.0,min,4.4,km,Jl. Perintis Kemerdekaan
2023-02-06_13-49,mengemudi,-6.165146165117427,106.89344688334228,hospital,"RS EMC Pulomas, Jl. Pulo Mas Bar. VI No.20, RT.1/RW.11, Kayu Putih, Pulo Gadung, East Jakarta City, Jakarta 13210",14.0,min,4.4,km,Jl. Raya Pantura
2023-02-06_13-49,mengemudi,-6.165146165117427,106.89344688334228,hospital,"RS EMC Pulomas, Jl. Pulo Mas Bar. VI No.20, RT.1/RW.11, Kayu Putih, Pulo Gadung, East Jakarta City, Jakarta 13210",14.0,min,4.4,km,Jl. Pulo Mas Timur
2023-02-06_13-50,mengemudi,-6.32509900323491,106.83861143621876,hospital,"RSU Aulia, Jl. Jeruk Raya No.15, Jagakarsa, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12620",13.0,min,5.4,km,Jl. Lontar
2023-02-06_13-50,mengemudi,-6.32509900323491,106.83861143621876,hospital,"RSU Aulia, Jl. Jeruk Raya No.15, Jagakarsa, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12620",13.0,min,5.4,km,Jl. Raya Lenteng Agung
2023-02-06_13-50,mengemudi,-6.32509900323491,106.83861143621876,hospital,"RSU Aulia, Jl. Jeruk Raya No.15, Jagakarsa, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12620",13.0,min,5.4,km,Jl. Lenteng Agung Raya
2023-02-06_13-50,mengemudi,-6.32509900323491,106.83861143621876,hospital,"RSU Aulia, Jl. Jeruk Raya No.15, Jagakarsa, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12620",13.0,min,5.4,km,Jl. Moch. Kahfi II
2023-02-06_13-50,mengemudi,-6.32509900323491,106.83861143621876,hospital,"RSU Aulia, Jl. Jeruk Raya No.15, Jagakarsa, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12620",13.0,min,5.4,km,Jl. Jeruk Raya
2023-02-06_13-50,mengemudi,-6.174482385061632,106.9008247813704,hospital,"Mediros Hospital, Jl. Perintis Kemerdekaan Kav. 149 Pulo Gadung RT.1, RT.1/RW.1, Pulo Gadung, East Jakarta City, Jakarta 13260",5.0,min,2.2,km,Jl. Gading Putih Raya
2023-02-06_13-50,mengemudi,-6.174482385061632,106.9008247813704,hospital,"Mediros Hospital, Jl. Perintis Kemerdekaan Kav. 149 Pulo Gadung RT.1, RT.1/RW.1, Pulo Gadung, East Jakarta City, Jakarta 13260",5.0,min,2.2,km,Jl. Kelapa Sawit Raya
2023-02-06_13-50,mengemudi,-6.174482385061632,106.9008247813704,hospital,"Mediros Hospital, Jl. Perintis Kemerdekaan Kav. 149 Pulo Gadung RT.1, RT.1/RW.1, Pulo Gadung, East Jakarta City, Jakarta 13260",5.0,min,2.2,km,Jl. Perintis Kemerdekaan
2023-02-06_13-50,mengemudi,-6.174482385061632,106.9008247813704,hospital,"Mediros Hospital, Jl. Perintis Kemerdekaan Kav. 149 Pulo Gadung RT.1, RT.1/RW.1, Pulo Gadung, East Jakarta City, Jakarta 13260",5.0,min,2.2,km,Jl. Bangun Cipta Sarana
2023-02-06_13-50,mengemudi,-6.174482385061632,106.9008247813704,hospital,"Mediros Hospital, Jl. Perintis Kemerdekaan Kav. 149 Pulo Gadung RT.1, RT.1/RW.1, Pulo Gadung, East Jakarta City, Jakarta 13260",5.0,min,2.2,km,Jl. Raya Pantura
2023-02-06_13-51,mengemudi,-6.245667124249986,106.92408834233449,hospital,"Ruang ICU Lt. 3, Jl. S. Kalimalang Tarum Barat No.31, RT.1/RW.13, Cipinang Melayu, Kec. Makasar, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13620",11.0,min,4.6,km,Jl. Klp. Kuning Raya
2023-02-06_13-51,mengemudi,-6.245667124249986,106.92408834233449,hospital,"Ruang ICU Lt. 3, Jl. S. Kalimalang Tarum Barat No.31, RT.1/RW.13, Cipinang Melayu, Kec. Makasar, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13620",11.0,min,4.6,km,Jl. Raya Kalimalang
2023-02-06_13-52,mengemudi,-6.258247542253217,106.8306277251738,hospital,"Rumah Sakit Jakarta Medical Center (JMC), Jl. Hj. Tutty Alawiyah No.15, RT.1/RW.9, Kalibata, Pancoran, South Jakarta City, Jakarta 12740",8.0,min,2.9,km,Jl. Duren Tiga Bar. 6
2023-02-06_13-52,mengemudi,-6.258247542253217,106.8306277251738,hospital,"Rumah Sakit Jakarta Medical Center (JMC), Jl. Hj. Tutty Alawiyah No.15, RT.1/RW.9, Kalibata, Pancoran, South Jakarta City, Jakarta 12740",8.0,min,2.9,km,Jl. Duren Tiga Bar. VI
2023-02-06_13-52,mengemudi,-6.310378712900156,106.87301316742646,hospital,"Rumah Sakit Harapan Bunda, Jl. Raya Jakarta-Bogor KM.22 No.44, RT.8/RW.2, Rambutan, Ciracas, East Jakarta City, Jakarta 13830",9.0,min,3.1,km,Jl. Suci
2023-02-06_13-52,mengemudi,-6.310378712900156,106.87301316742646,hospital,"Rumah Sakit Harapan Bunda, Jl. Raya Jakarta-Bogor KM.22 No.44, RT.8/RW.2, Rambutan, Ciracas, East Jakarta City, Jakarta 13830",9.0,min,3.1,km,Jl. Tanah Merdeka
2023-02-06_13-52,mengemudi,-6.310378712900156,106.87301316742646,hospital,"Rumah Sakit Harapan Bunda, Jl. Raya Jakarta-Bogor KM.22 No.44, RT.8/RW.2, Rambutan, Ciracas, East Jakarta City, Jakarta 13830",9.0,min,3.1,km,Jl. Tanah Merdeka Selatan
2023-02-06_13-52,mengemudi,-6.310378712900156,106.87301316742646,hospital,"Rumah Sakit Harapan Bunda, Jl. Raya Jakarta-Bogor KM.22 No.44, RT.8/RW.2, Rambutan, Ciracas, East Jakarta City, Jakarta 13830",9.0,min,3.1,km,Jl. TB Simatupang
2023-02-06_13-52,mengemudi,-6.310378712900156,106.87301316742646,hospital,"Rumah Sakit Harapan Bunda, Jl. Raya Jakarta-Bogor KM.22 No.44, RT.8/RW.2, Rambutan, Ciracas, East Jakarta City, Jakarta 13830",9.0,min,3.1,km,Jl. Tanah Merdeka Utara
2023-02-06_13-53,mengemudi,-6.2987574971370055,106.84752055939056,hospital,"Kramat Jati, Jl. Raya Inpres No.8, RT.2/RW.3, Batu Ampar, Kec. Kramat jati, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13540",17.0,min,4.9,km,Jl. Poltangan Raya
2023-02-06_13-53,mengemudi,-6.2987574971370055,106.84752055939056,hospital,"Kramat Jati, Jl. Raya Inpres No.8, RT.2/RW.3, Batu Ampar, Kec. Kramat jati, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13540",17.0,min,4.9,km,Jl. Nangka Raya
2023-02-06_13-53,mengemudi,-6.2987574971370055,106.84752055939056,hospital,"Kramat Jati, Jl. Raya Inpres No.8, RT.2/RW.3, Batu Ampar, Kec. Kramat jati, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13540",17.0,min,4.9,km,Jl. Nangka Utara Raya
2023-02-06_13-53,mengemudi,-6.2987574971370055,106.84752055939056,hospital,"Kramat Jati, Jl. Raya Inpres No.8, RT.2/RW.3, Batu Ampar, Kec. Kramat jati, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13540",17.0,min,4.9,km,Jl. TB Simatupang
2023-02-06_13-53,mengemudi,-6.2987574971370055,106.84752055939056,hospital,"Kramat Jati, Jl. Raya Inpres No.8, RT.2/RW.3, Batu Ampar, Kec. Kramat jati, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13540",17.0,min,4.9,km,Jl. Raya Condet
2023-02-06_13-53,mengemudi,-6.2987574971370055,106.84752055939056,hospital,"Kramat Jati, Jl. Raya Inpres No.8, RT.2/RW.3, Batu Ampar, Kec. Kramat jati, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13540",17.0,min,4.9,km,Jl. Batu Alam Jaya
2023-02-06_13-53,mengemudi,-6.2987574971370055,106.84752055939056,hospital,"Kramat Jati, Jl. Raya Inpres No.8, RT.2/RW.3, Batu Ampar, Kec. Kramat jati, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13540",17.0,min,4.9,km,Jl. Raya Tengah
2023-02-06_13-53,mengemudi,-6.2987574971370055,106.84752055939056,hospital,"Kramat Jati, Jl. Raya Inpres No.8, RT.2/RW.3, Batu Ampar, Kec. Kramat jati, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13540",17.0,min,4.9,km,Jl. Raya Inpres
2023-02-06_13-53,mengemudi,-6.251761021729917,106.7566529013079,hospital,"Rumah Sakit Umum Petukangan, Jl. Ciledug Raya No.8A, RW.3, Petukangan Sel., Kec. Pesanggrahan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12270",7.0,min,2.4,km,Jl. Merpati I
2023-02-06_13-53,mengemudi,-6.251761021729917,106.7566529013079,hospital,"Rumah Sakit Umum Petukangan, Jl. Ciledug Raya No.8A, RW.3, Petukangan Sel., Kec. Pesanggrahan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12270",7.0,min,2.4,km,Jl. Gelora
2023-02-06_13-53,mengemudi,-6.251761021729917,106.7566529013079,hospital,"Rumah Sakit Umum Petukangan, Jl. Ciledug Raya No.8A, RW.3, Petukangan Sel., Kec. Pesanggrahan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12270",7.0,min,2.4,km,Jl. Merpati Raya
2023-02-06_13-53,mengemudi,-6.251761021729917,106.7566529013079,hospital,"Rumah Sakit Umum Petukangan, Jl. Ciledug Raya No.8A, RW.3, Petukangan Sel., Kec. Pesanggrahan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12270",7.0,min,2.4,km,Jl. Ciledug Raya
2023-02-06_13-54,mengemudi,-6.334844612090074,106.87117650292444,hospital,"RSUD Ciracas, 1, Jl. Cibubur I No.RT.3, RT.13/RW.1, Cibubur, Kec. Ciracas, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13720",7.0,min,2.0,km,Jl. Komp. Polri
2023-02-06_13-54,mengemudi,-6.334844612090074,106.87117650292444,hospital,"RSUD Ciracas, 1, Jl. Cibubur I No.RT.3, RT.13/RW.1, Cibubur, Kec. Ciracas, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13720",7.0,min,2.0,km,Jl. Raya Bogor
2023-02-06_13-54,mengemudi,-6.334844612090074,106.87117650292444,hospital,"RSUD Ciracas, 1, Jl. Cibubur I No.RT.3, RT.13/RW.1, Cibubur, Kec. Ciracas, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13720",7.0,min,2.0,km,Jl. Raya Jakarta-Bogor
2023-02-06_13-54,mengemudi,-6.334844612090074,106.87117650292444,hospital,"RSUD Ciracas, 1, Jl. Cibubur I No.RT.3, RT.13/RW.1, Cibubur, Kec. Ciracas, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13720",7.0,min,2.0,km,Jl. Kiwi
2023-02-06_13-54,mengemudi,-6.334844612090074,106.87117650292444,hospital,"RSUD Ciracas, 1, Jl. Cibubur I No.RT.3, RT.13/RW.1, Cibubur, Kec. Ciracas, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13720",7.0,min,2.0,km,Jl. Raya Pkp
2023-02-06_13-54,mengemudi,-6.334844612090074,106.87117650292444,hospital,"RSUD Ciracas, 1, Jl. Cibubur I No.RT.3, RT.13/RW.1, Cibubur, Kec. Ciracas, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13720",7.0,min,2.0,km,Jl. Cibubur I
2023-02-06_13-54,mengemudi,-6.254257909175385,106.79618118846166,hospital,"Rumah Sakit Gandaria, 1, Jl. Gandaria Tengah II No.6, RT.6/RW.1, Kramat Pela, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12130",7.0,min,1.8,km,Jl. Grinting III
2023-02-06_13-54,mengemudi,-6.254257909175385,106.79618118846166,hospital,"Rumah Sakit Gandaria, 1, Jl. Gandaria Tengah II No.6, RT.6/RW.1, Kramat Pela, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12130",7.0,min,1.8,km,Jl. Gunung
2023-02-06_13-54,mengemudi,-6.254257909175385,106.79618118846166,hospital,"Rumah Sakit Gandaria, 1, Jl. Gandaria Tengah II No.6, RT.6/RW.1, Kramat Pela, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12130",7.0,min,1.8,km,Jl. Petogogan I
2023-02-06_13-54,mengemudi,-6.254257909175385,106.79618118846166,hospital,"Rumah Sakit Gandaria, 1, Jl. Gandaria Tengah II No.6, RT.6/RW.1, Kramat Pela, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12130",7.0,min,1.8,km,Jl. Kramat Pela
2023-02-06_13-54,mengemudi,-6.254257909175385,106.79618118846166,hospital,"Rumah Sakit Gandaria, 1, Jl. Gandaria Tengah II No.6, RT.6/RW.1, Kramat Pela, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12130",7.0,min,1.8,km,Jl. Gandaria 1
2023-02-06_13-54,mengemudi,-6.254257909175385,106.79618118846166,hospital,"Rumah Sakit Gandaria, 1, Jl. Gandaria Tengah II No.6, RT.6/RW.1, Kramat Pela, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12130",7.0,min,1.8,km,Jl. Gandaria Tengah II
2023-02-06_13-55,mengemudi,-6.19601001612094,106.92032959586368,hospital,"Mediros Hospital, Jl. Perintis Kemerdekaan Kav. 149 Pulo Gadung RT.1, RT.1/RW.1, Pulo Gadung, East Jakarta City, Jakarta 13260",9.0,min,3.3,km,Jl. Rawa Kepiting
2023-02-06_13-55,mengemudi,-6.19601001612094,106.92032959586368,hospital,"Mediros Hospital, Jl. Perintis Kemerdekaan Kav. 149 Pulo Gadung RT.1, RT.1/RW.1, Pulo Gadung, East Jakarta City, Jakarta 13260",9.0,min,3.3,km,Jl. Pulogadung
2023-02-06_13-55,mengemudi,-6.19601001612094,106.92032959586368,hospital,"Mediros Hospital, Jl. Perintis Kemerdekaan Kav. 149 Pulo Gadung RT.1, RT.1/RW.1, Pulo Gadung, East Jakarta City, Jakarta 13260",9.0,min,3.3,km,Jl. Raya Bekasi
2023-02-06_13-55,mengemudi,-6.19601001612094,106.92032959586368,hospital,"Mediros Hospital, Jl. Perintis Kemerdekaan Kav. 149 Pulo Gadung RT.1, RT.1/RW.1, Pulo Gadung, East Jakarta City, Jakarta 13260",9.0,min,3.3,km,Jl. Raya Pantura
2023-02-06_13-55,mengemudi,-6.19601001612094,106.92032959586368,hospital,"Mediros Hospital, Jl. Perintis Kemerdekaan Kav. 149 Pulo Gadung RT.1, RT.1/RW.1, Pulo Gadung, East Jakarta City, Jakarta 13260",9.0,min,3.3,km,Jl. Perintis Kemerdekaan
2023-02-06_13-56,mengemudi,-6.215368909830174,106.7746437104155,hospital,RS Medika Permata Hijau,6.0,min,700.0,m,"Jl. Madrasah I,"
2023-02-06_13-56,mengemudi,-6.215368909830174,106.7746437104155,hospital,RS Medika Permata Hijau,6.0,min,700.0,m,Jl. Madrasah I
2023-02-06_13-56,mengemudi,-6.215368909830174,106.7746437104155,hospital,RS Medika Permata Hijau,6.0,min,700.0,m,Jl. Panjang Arteri Klp. Dua Raya
2023-02-06_13-56,mengemudi,-6.215368909830174,106.7746437104155,hospital,RS Medika Permata Hijau,6.0,min,700.0,m,Jl. Arteri Permata Hijau
2023-02-06_13-56,mengemudi,-6.215368909830174,106.7746437104155,hospital,RS Medika Permata Hijau,6.0,min,700.0,m,Jl. Letnan Jenderal Soepeno
2023-02-06_13-56,mengemudi,-6.215368909830174,106.7746437104155,hospital,RS Medika Permata Hijau,6.0,min,700.0,m,Jl. Raya Kby. Lama
2023-02-06_13-56,mengemudi,-6.118153815052633,106.71235693883656,hospital,"Ciputra Hospital CitraGarden City, Jl. Satu Maret Jl. Perumahan Citra 5 No.01, RW.16, Prepedan, Kec. Kalideres, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11830",4.0,min,1.1,km,Jl. Manyar Raya
2023-02-06_13-56,mengemudi,-6.118153815052633,106.71235693883656,hospital,"Ciputra Hospital CitraGarden City, Jl. Satu Maret Jl. Perumahan Citra 5 No.01, RW.16, Prepedan, Kec. Kalideres, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11830",4.0,min,1.1,km,Jl. Manyer I
2023-02-06_13-56,mengemudi,-6.118153815052633,106.71235693883656,hospital,"Ciputra Hospital CitraGarden City, Jl. Satu Maret Jl. Perumahan Citra 5 No.01, RW.16, Prepedan, Kec. Kalideres, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11830",4.0,min,1.1,km,Jl. Raya Prepedan
2023-02-06_13-56,mengemudi,-6.118153815052633,106.71235693883656,hospital,"Ciputra Hospital CitraGarden City, Jl. Satu Maret Jl. Perumahan Citra 5 No.01, RW.16, Prepedan, Kec. Kalideres, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11830",4.0,min,1.1,km,Jl. Satu Maret
2023-02-06_13-57,mengemudi,-6.12465481241532,106.83974996309723,hospital,"Satya Negara Hospital, Jl. Danau Sunter Utara Jl. Agung Utara 24 No.1, RT.2/RW.18, Sunter Agung, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 14350",13.0,min,5.7,km,Jl. Pantai Indah
2023-02-06_13-57,mengemudi,-6.12465481241532,106.83974996309723,hospital,"Satya Negara Hospital, Jl. Danau Sunter Utara Jl. Agung Utara 24 No.1, RT.2/RW.18, Sunter Agung, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 14350",13.0,min,5.7,km,Jl. Pasir Putih I
2023-02-06_13-57,mengemudi,-6.12465481241532,106.83974996309723,hospital,"Satya Negara Hospital, Jl. Danau Sunter Utara Jl. Agung Utara 24 No.1, RT.2/RW.18, Sunter Agung, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 14350",13.0,min,5.7,km,Jl. R. E. Martadinata
2023-02-06_13-57,mengemudi,-6.12465481241532,106.83974996309723,hospital,"Satya Negara Hospital, Jl. Danau Sunter Utara Jl. Agung Utara 24 No.1, RT.2/RW.18, Sunter Agung, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 14350",13.0,min,5.7,km,Jl. Benyamin Suaeb
2023-02-06_13-57,mengemudi,-6.12465481241532,106.83974996309723,hospital,"Satya Negara Hospital, Jl. Danau Sunter Utara Jl. Agung Utara 24 No.1, RT.2/RW.18, Sunter Agung, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 14350",13.0,min,5.7,km,Jl. Griya Utama
2023-02-06_13-57,mengemudi,-6.12465481241532,106.83974996309723,hospital,"Satya Negara Hospital, Jl. Danau Sunter Utara Jl. Agung Utara 24 No.1, RT.2/RW.18, Sunter Agung, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 14350",13.0,min,5.7,km,Jl. Danau Sunter Utara
2023-02-06_13-57,mengemudi,-6.32761767317808,106.80548371260886,hospital,"Rumah Sakit Prikasih, Jl. RS. Fatmawati Raya No.74, RT.5/RW.1, Pondok Labu, Cilandak, South Jakarta City, Jakarta 12450",12.0,min,3.5,km,Jl. Benda Dalam
2023-02-06_13-57,mengemudi,-6.32761767317808,106.80548371260886,hospital,"Rumah Sakit Prikasih, Jl. RS. Fatmawati Raya No.74, RT.5/RW.1, Pondok Labu, Cilandak, South Jakarta City, Jakarta 12450",12.0,min,3.5,km,Jl. Manggis
2023-02-06_13-57,mengemudi,-6.32761767317808,106.80548371260886,hospital,"Rumah Sakit Prikasih, Jl. RS. Fatmawati Raya No.74, RT.5/RW.1, Pondok Labu, Cilandak, South Jakarta City, Jakarta 12450",12.0,min,3.5,km,Jl. Andara Raya
